date,sentiment_mean,positive_count,negative_count,article_count,source
2026-01-02,0.11283918918918918,30,18,74,historic_data_indic_finance
2026-01-03,0.19734074074074073,5,0,27,historic_data_indic_finance
2026-01-04,0.1468095238095238,6,5,21,historic_data_indic_finance
2026-01-05,0.0655037037037037,29,24,81,historic_data_indic_finance
2026-01-06,-0.003355445544554451,33,35,101,historic_data_indic_finance
2026-01-07,-0.05776099999999999,30,37,100,historic_data_indic_finance
2026-01-08,-0.1950840579710145,12,30,69,historic_data_indic_finance
2026-01-09,-0.04203518518518518,12,15,54,historic_data_indic_finance
2026-01-10,0.23137,8,2,20,historic_data_indic_finance
2026-01-11,0.0205875,11,10,40,historic_data_indic_finance
2026-01-12,-0.0038290000000000034,27,29,100,historic_data_indic_finance
2026-01-13,-0.03946145833333333,24,28,96,historic_data_indic_finance
2026-01-14,-0.06941616161616163,31,39,99,historic_data_indic_finance
2026-01-15,0.2439422222222222,20,8,45,historic_data_indic_finance
2026-01-16,0.1154908163265306,41,26,98,historic_data_indic_finance
2026-01-17,-0.041179629629629635,17,21,54,historic_data_indic_finance
2026-01-18,-0.1066175,9,14,40,historic_data_indic_finance
2026-01-19,-0.17054308943089433,29,53,123,historic_data_indic_finance
2026-01-20,-0.25839545454545454,13,31,66,historic_data_indic_finance
2026-01-21,-0.2090445945945946,17,33,74,historic_data_indic_finance
2026-01-22,-0.006548148148148154,11,14,54,historic_data_indic_finance
2026-01-23,-0.2920784615384615,27,67,130,historic_data_indic_finance
2026-01-24,0.2999764705882353,8,2,17,historic_data_indic_finance
2026-01-25,0.16085000000000002,3,2,10,historic_data_indic_finance
2026-01-26,-0.19286333333333336,4,11,30,historic_data_indic_finance
2026-01-27,0.025498058252427184,36,32,103,historic_data_indic_finance
2026-01-28,0.18429285714285712,30,15,70,historic_data_indic_finance
2026-01-29,-0.13735,20,33,84,historic_data_indic_finance
2026-01-30,-0.2264712328767123,13,32,73,historic_data_indic_finance
2026-01-31,0.18131052631578948,5,2,19,historic_data_indic_finance
2026-02-01,-0.21095616438356163,16,33,73,historic_data_indic_finance
2026-02-02,0.2006258064516129,37,19,93,historic_data_indic_finance
2026-02-03,0.2760723577235772,62,24,123,historic_data_indic_finance
