date,symbol,weight,in_index,source
2009-08-30,HDFCBANK,3.9604,1.0,historic_data_figshare
2009-08-30,HEROMOTOCO,1.06011,1.0,historic_data_figshare
2009-08-30,HINDALCO,0.90009,1.0,historic_data_figshare
2009-08-30,HINDUNILVR,2.13021,1.0,historic_data_figshare
2009-08-30,ICICIBANK,6.55066,1.0,historic_data_figshare
2009-08-30,IDEA,1.0001,1.0,historic_data_figshare
2009-08-30,INFY,7.9908,1.0,historic_data_figshare
2009-08-30,ITC,4.64046,1.0,historic_data_figshare
2009-08-30,JINDALSTEL,1.57016,1.0,historic_data_figshare
2009-08-30,LT,7.20072,1.0,historic_data_figshare
2009-08-30,M&M,1.34013,1.0,historic_data_figshare
2009-08-30,MARUTI,1.49015,1.0,historic_data_figshare
2009-08-30,NATIONALUM,0.22002,1.0,historic_data_figshare
2009-08-30,NTPC,1.44014,1.0,historic_data_figshare
2009-08-30,ONGC,3.13031,1.0,historic_data_figshare
2009-08-30,PNB,0.71007,1.0,historic_data_figshare
2009-08-30,POWERGRID,0.48005,1.0,historic_data_figshare
2009-08-30,RANBAXY,0.39004,1.0,historic_data_figshare
2009-08-30,RCOM,1.38014,1.0,historic_data_figshare
2009-08-30,RELCAPITAL,0.78008,1.0,historic_data_figshare
2009-08-30,RELIANCE,11.18111,1.0,historic_data_figshare
2009-08-30,RELINFRA,1.26013,1.0,historic_data_figshare
2009-08-30,RPOWER,0.46005,1.0,historic_data_figshare
2009-08-30,SAIL,0.75008,1.0,historic_data_figshare
2009-08-30,SBIN,3.52035,1.0,historic_data_figshare
2009-08-30,SIEMENS,0.61006,1.0,historic_data_figshare
2009-08-30,STER,1.69017,1.0,historic_data_figshare
2009-08-30,SUNPHARMA,0.70007,1.0,historic_data_figshare
2009-08-30,SUZLON,0.44004,1.0,historic_data_figshare
2009-08-30,TATACOMM,0.27003,1.0,historic_data_figshare
2009-08-30,TATAMOTORS,0.91009,1.0,historic_data_figshare
2009-08-30,TATAPOWER,1.67017,1.0,historic_data_figshare
2009-08-30,TATASTEEL,1.82018,1.0,historic_data_figshare
2009-08-30,TCS,2.0102,1.0,historic_data_figshare
2009-08-30,UNITECH,1.13011,1.0,historic_data_figshare
2009-08-30,WIPRO,1.31013,1.0,historic_data_figshare
2009-10-01,ABB,0.56994,1.0,historic_data_figshare
2009-10-01,ACC,0.58994,1.0,historic_data_figshare
2009-10-01,AMBUJACEM,0.57994,1.0,historic_data_figshare
2009-10-01,AXISBANK,1.45985,1.0,historic_data_figshare
2009-10-01,BHARTIARTL,3.67963,1.0,historic_data_figshare
2009-10-01,BHEL,2.61974,1.0,historic_data_figshare
2009-10-01,BPCL,0.52995,1.0,historic_data_figshare
2009-10-01,CAIRN,0.79992,1.0,historic_data_figshare
2009-10-01,CIPLA,0.92991,1.0,historic_data_figshare
2009-10-01,DLF,1.12989,1.0,historic_data_figshare
2009-10-01,GAIL,1.14989,1.0,historic_data_figshare
2009-10-01,GRASIM,1.34987,1.0,historic_data_figshare
2009-10-01,HCLTECH,0.51995,1.0,historic_data_figshare
2009-10-01,HDFC,4.9795,1.0,historic_data_figshare
2009-10-01,HDFCBANK,4.0396,1.0,historic_data_figshare
2009-10-01,HEROMOTOCO,1.06989,1.0,historic_data_figshare
2009-10-01,HINDALCO,0.9899,1.0,historic_data_figshare
2009-10-01,HINDUNILVR,1.94981,1.0,historic_data_figshare
2009-10-01,ICICIBANK,7.16928,1.0,historic_data_figshare
2009-10-01,IDEA,0.83992,1.0,historic_data_figshare
2009-10-01,IDFC,0.9899,1.0,historic_data_figshare
2009-10-01,INFY,7.84922,1.0,historic_data_figshare
2009-10-01,ITC,4.25957,1.0,historic_data_figshare
2009-10-01,JINDALSTEL,1.59984,1.0,historic_data_figshare
2009-10-01,JPASSOCIAT,7.0393,1.0,historic_data_figshare
2009-10-01,LT,1.23988,1.0,historic_data_figshare
2009-10-01,M&M,1.59984,1.0,historic_data_figshare
2009-10-01,MARUTI,0.20998,1.0,historic_data_figshare
2009-10-01,NTPC,1.31987,1.0,historic_data_figshare
2009-10-01,ONGC,2.80972,1.0,historic_data_figshare
2009-10-01,PNB,0.74993,1.0,historic_data_figshare
2009-10-01,POWERGRID,0.44996,1.0,historic_data_figshare
2009-10-01,RANBAXY,0.43996,1.0,historic_data_figshare
2009-10-01,RCOM,1.48985,1.0,historic_data_figshare
2009-10-01,RELCAPITAL,0.73993,1.0,historic_data_figshare
2009-10-01,RELIANCE,11.13882,1.0,historic_data_figshare
2009-10-01,RELINFRA,1.21988,1.0,historic_data_figshare
2009-10-01,RPOWER,0.43996,1.0,historic_data_figshare
2009-10-01,SAIL,0.70993,1.0,historic_data_figshare
2009-10-01,SBIN,4.0196,1.0,historic_data_figshare
2009-10-01,SIEMENS,0.59994,1.0,historic_data_figshare
2009-10-01,STER,1.75982,1.0,historic_data_figshare
2009-10-01,SUNPHARMA,0.74993,1.0,historic_data_figshare
2009-10-01,SUZLON,0.40996,1.0,historic_data_figshare
2009-10-01,TATAMOTORS,0.9999,1.0,historic_data_figshare
2009-10-01,TATAPOWER,1.52985,1.0,historic_data_figshare
2009-10-01,TATASTEEL,2.20978,1.0,historic_data_figshare
2009-10-01,TCS,2.14979,1.0,historic_data_figshare
2009-10-01,UNITECH,1.0299,1.0,historic_data_figshare
2009-10-01,WIPRO,1.29987,1.0,historic_data_figshare
2009-10-31,ABB,0.58988,1.0,historic_data_figshare
2009-10-31,ACC,0.56989,1.0,historic_data_figshare
2009-10-31,AMBUJACEM,0.54989,1.0,historic_data_figshare
2009-10-31,AXISBANK,1.57968,1.0,historic_data_figshare
2009-10-31,BHARTIARTL,2.73945,1.0,historic_data_figshare
2009-10-31,BHEL,2.64947,1.0,historic_data_figshare
2009-10-31,BPCL,0.4999,1.0,historic_data_figshare
2009-10-31,CAIRN,0.85983,1.0,historic_data_figshare
2009-10-31,CIPLA,1.05979,1.0,historic_data_figshare
2009-10-31,DLF,1.0098,1.0,historic_data_figshare
2009-10-31,GAIL,1.17976,1.0,historic_data_figshare
2009-10-31,GRASIM,1.12977,1.0,historic_data_figshare
2009-10-31,HCLTECH,0.4999,1.0,historic_data_figshare
2009-10-31,HDFC,5.05899,1.0,historic_data_figshare
2009-10-31,HDFCBANK,4.21916,1.0,historic_data_figshare
2009-10-31,HEROMOTOCO,1.05979,1.0,historic_data_figshare
2009-10-31,HINDALCO,0.9998,1.0,historic_data_figshare
2009-10-31,HINDUNILVR,2.23955,1.0,historic_data_figshare
2009-10-31,ICICIBANK,6.65867,1.0,historic_data_figshare
2009-10-31,IDEA,0.61988,1.0,historic_data_figshare
2009-10-31,IDFC,1.02979,1.0,historic_data_figshare
2009-10-31,INFY,7.9884,1.0,historic_data_figshare
2009-10-31,ITC,4.95901,1.0,historic_data_figshare
2009-10-31,JINDALSTEL,1.85963,1.0,historic_data_figshare
2009-10-31,JPASSOCIAT,1.10978,1.0,historic_data_figshare
2009-10-31,LT,6.96861,1.0,historic_data_figshare
2009-10-31,M&M,1.37972,1.0,historic_data_figshare
2009-10-31,MARUTI,1.39972,1.0,historic_data_figshare
2009-10-31,NTPC,1.38972,1.0,historic_data_figshare
2009-10-31,ONGC,2.88942,1.0,historic_data_figshare
2009-10-31,PNB,0.85983,1.0,historic_data_figshare
2009-10-31,POWERGRID,0.44991,1.0,historic_data_figshare
2009-10-31,RANBAXY,0.44991,1.0,historic_data_figshare
2009-10-31,RCOM,0.89982,1.0,historic_data_figshare
2009-10-31,RELCAPITAL,0.64987,1.0,historic_data_figshare
2009-10-31,RELIANCE,10.39792,1.0,historic_data_figshare
2009-10-31,RELINFRA,1.11978,1.0,historic_data_figshare
2009-10-31,RPOWER,0.37992,1.0,historic_data_figshare
2009-10-31,SAIL,0.72985,1.0,historic_data_figshare
2009-10-31,SBIN,4.26915,1.0,historic_data_figshare
2009-10-31,SIEMENS,0.58988,1.0,historic_data_figshare
2009-10-31,STER,1.87962,1.0,historic_data_figshare
2009-10-31,SUNPHARMA,0.77984,1.0,historic_data_figshare
2009-10-31,SUZLON,0.31995,1.0,historic_data_figshare
2009-10-31,TATAMOTORS,1.08978,1.0,historic_data_figshare
2009-10-31,TATAPOWER,1.64967,1.0,historic_data_figshare
2009-10-31,TATASTEEL,2.17956,1.0,historic_data_figshare
2009-10-31,TCS,2.31954,1.0,historic_data_figshare
2009-10-31,UNITECH,0.83983,1.0,historic_data_figshare
2009-10-31,WIPRO,1.39972,1.0,historic_data_figshare
2009-11-30,ABB,0.51015,1.0,historic_data_figshare
2009-11-30,ACC,0.55017,1.0,historic_data_figshare
2009-11-30,AMBUJACEM,0.51015,1.0,historic_data_figshare
2009-11-30,AXISBANK,1.6805,1.0,historic_data_figshare
2009-11-30,BHARTIARTL,2.51075,1.0,historic_data_figshare
2009-11-30,BHEL,2.42073,1.0,historic_data_figshare
2009-11-30,BPCL,0.52016,1.0,historic_data_figshare
2009-11-30,CAIRN,0.82025,1.0,historic_data_figshare
2009-11-30,CIPLA,1.09033,1.0,historic_data_figshare
2009-11-30,DLF,0.87026,1.0,historic_data_figshare
2009-11-30,GAIL,1.29039,1.0,historic_data_figshare
2009-11-30,GRASIM,1.12034,1.0,historic_data_figshare
2009-11-30,HCLTECH,0.49015,1.0,historic_data_figshare
2009-11-30,HDFC,4.76143,1.0,historic_data_figshare
2009-11-30,HDFCBANK,4.16125,1.0,historic_data_figshare
2009-11-30,HEROMOTOCO,1.06032,1.0,historic_data_figshare
2009-11-30,HINDALCO,1.03031,1.0,historic_data_figshare
2009-11-30,HINDUNILVR,2.04061,1.0,historic_data_figshare
2009-11-30,ICICIBANK,6.60198,1.0,historic_data_figshare
2009-11-30,IDEA,0.55017,1.0,historic_data_figshare
2009-11-30,IDFC,1.07032,1.0,historic_data_figshare
2009-11-30,INFY,7.79234,1.0,historic_data_figshare
2009-11-30,ITC,4.52136,1.0,historic_data_figshare
2009-11-30,JINDALSTEL,1.81054,1.0,historic_data_figshare
2009-11-30,JPASSOCIAT,1.16035,1.0,historic_data_figshare
2009-11-30,LT,6.61198,1.0,historic_data_figshare
2009-11-30,M&M,1.42043,1.0,historic_data_figshare
2009-11-30,MARUTI,1.41042,1.0,historic_data_figshare
2009-11-30,NTPC,1.24037,1.0,historic_data_figshare
2009-11-30,ONGC,2.77083,1.0,historic_data_figshare
2009-11-30,PNB,0.82025,1.0,historic_data_figshare
2009-11-30,POWERGRID,0.39012,1.0,historic_data_figshare
2009-11-30,RANBAXY,0.47014,1.0,historic_data_figshare
2009-11-30,RCOM,0.79024,1.0,historic_data_figshare
2009-11-30,RELCAPITAL,0.6502,1.0,historic_data_figshare
2009-11-30,RELIANCE,12.8238,1.0,historic_data_figshare
2009-11-30,RELINFRA,1.0003,1.0,historic_data_figshare
2009-11-30,RPOWER,0.36011,1.0,historic_data_figshare
2009-11-30,SAIL,0.79024,1.0,historic_data_figshare
2009-11-30,SBIN,3.94118,1.0,historic_data_figshare
2009-11-30,SIEMENS,0.54016,1.0,historic_data_figshare
2009-11-30,STER,2.36071,1.0,historic_data_figshare
2009-11-30,SUNPHARMA,0.75023,1.0,historic_data_figshare
2009-11-30,SUZLON,0.39012,1.0,historic_data_figshare
2009-11-30,TATAMOTORS,1.22037,1.0,historic_data_figshare
2009-11-30,TATAPOWER,1.51045,1.0,historic_data_figshare
2009-11-30,TATASTEEL,2.42073,1.0,historic_data_figshare
2009-11-30,TCS,2.36071,1.0,historic_data_figshare
2009-11-30,UNITECH,0.73022,1.0,historic_data_figshare
2009-11-30,WIPRO,1.28038,1.0,historic_data_figshare
2009-12-31,ABB,0.51,1.0,historic_data_figshare
2009-12-31,ACC,0.58,1.0,historic_data_figshare
2009-12-31,AMBUJACEM,0.56,1.0,historic_data_figshare
2009-12-31,AXISBANK,1.6,1.0,historic_data_figshare
2009-12-31,BHARTIARTL,2.67,1.0,historic_data_figshare
2009-12-31,BHEL,2.51,1.0,historic_data_figshare
2009-12-31,BPCL,0.54,1.0,historic_data_figshare
2009-12-31,CAIRN,0.8,1.0,historic_data_figshare
2009-12-31,CIPLA,1.1,1.0,historic_data_figshare
2009-12-31,DLF,0.86,1.0,historic_data_figshare
2009-12-31,GAIL,1.23,1.0,historic_data_figshare
2009-12-31,GRASIM,1.12,1.0,historic_data_figshare
2009-12-31,HCLTECH,0.52,1.0,historic_data_figshare
2009-12-31,HDFC,4.45,1.0,historic_data_figshare
2009-12-31,HDFCBANK,3.88,1.0,historic_data_figshare
2009-12-31,HEROMOTOCO,1.02,1.0,historic_data_figshare
2009-12-31,HINDALCO,1.3,1.0,historic_data_figshare
2009-12-31,HINDUNILVR,1.83,1.0,historic_data_figshare
2009-12-31,ICICIBANK,6.45,1.0,historic_data_figshare
2009-12-31,IDEA,0.61,1.0,historic_data_figshare
2009-12-31,IDFC,0.96,1.0,historic_data_figshare
2009-12-31,INFY,8.22,1.0,historic_data_figshare
2009-12-31,ITC,4.27,1.0,historic_data_figshare
2009-12-31,JINDALSTEL,1.79,1.0,historic_data_figshare
2009-12-31,JPASSOCIAT,1.09,1.0,historic_data_figshare
2009-12-31,LT,6.65,1.0,historic_data_figshare
2009-12-31,M&M,1.45,1.0,historic_data_figshare
2009-12-31,MARUTI,1.36,1.0,historic_data_figshare
2009-12-31,NTPC,1.35,1.0,historic_data_figshare
2009-12-31,ONGC,2.62,1.0,historic_data_figshare
2009-12-31,PNB,0.8,1.0,historic_data_figshare
2009-12-31,POWERGRID,0.42,1.0,historic_data_figshare
2009-12-31,RANBAXY,0.52,1.0,historic_data_figshare
2009-12-31,RCOM,0.77,1.0,historic_data_figshare
2009-12-31,RELCAPITAL,0.65,1.0,historic_data_figshare
2009-12-31,RELIANCE,12.7,1.0,historic_data_figshare
2009-12-31,RELINFRA,1.06,1.0,historic_data_figshare
2009-12-31,RPOWER,0.37,1.0,historic_data_figshare
2009-12-31,SAIL,0.93,1.0,historic_data_figshare
2009-12-31,SBIN,3.86,1.0,historic_data_figshare
2009-12-31,SIEMENS,0.58,1.0,historic_data_figshare
2009-12-31,STER,2.3,1.0,historic_data_figshare
2009-12-31,SUNPHARMA,0.75,1.0,historic_data_figshare
2009-12-31,SUZLON,0.44,1.0,historic_data_figshare
2009-12-31,TATAMOTORS,1.41,1.0,historic_data_figshare
2009-12-31,TATAPOWER,1.49,1.0,historic_data_figshare
2009-12-31,TATASTEEL,2.49,1.0,historic_data_figshare
2009-12-31,TCS,2.49,1.0,historic_data_figshare
2009-12-31,UNITECH,0.73,1.0,historic_data_figshare
2009-12-31,WIPRO,1.34,1.0,historic_data_figshare
2010-01-31,ABB,0.55039,1.0,historic_data_figshare
2010-01-31,ACC,0.58041,1.0,historic_data_figshare
2010-01-31,AMBUJACEM,0.55039,1.0,historic_data_figshare
2010-01-31,AXISBANK,1.67117,1.0,historic_data_figshare
2010-01-31,BHARTIARTL,2.49174,1.0,historic_data_figshare
2010-01-31,BHEL,2.52177,1.0,historic_data_figshare
2010-01-31,BPCL,0.46032,1.0,historic_data_figshare
2010-01-31,CAIRN,0.76053,1.0,historic_data_figshare
2010-01-31,CIPLA,1.05074,1.0,historic_data_figshare
2010-01-31,DLF,3.76263,1.0,historic_data_figshare
2010-01-31,GAIL,1.17082,1.0,historic_data_figshare
2010-01-31,GRASIM,1.18083,1.0,historic_data_figshare
2010-01-31,HCLTECH,0.49034,1.0,historic_data_figshare
2010-01-31,HDFC,3.99279,1.0,historic_data_figshare
2010-01-31,HDFCBANK,3.97278,1.0,historic_data_figshare
2010-01-31,HEROMOTOCO,0.93065,1.0,historic_data_figshare
2010-01-31,HINDALCO,1.19083,1.0,historic_data_figshare
2010-01-31,HINDUNILVR,1.68118,1.0,historic_data_figshare
2010-01-31,ICICIBANK,6.13429,1.0,historic_data_figshare
2010-01-31,IDEA,1.20084,1.0,historic_data_figshare
2010-01-31,IDFC,1.30091,1.0,historic_data_figshare
2010-01-31,INFY,7.86551,1.0,historic_data_figshare
2010-01-31,ITC,4.283,1.0,historic_data_figshare
2010-01-31,JINDALSTEL,1.61113,1.0,historic_data_figshare
2010-01-31,JPASSOCIAT,1.04073,1.0,historic_data_figshare
2010-01-31,LT,5.67397,1.0,historic_data_figshare
2010-01-31,M&M,1.37096,1.0,historic_data_figshare
2010-01-31,MARUTI,1.22085,1.0,historic_data_figshare
2010-01-31,NTPC,1.23086,1.0,historic_data_figshare
2010-01-31,ONGC,2.45172,1.0,historic_data_figshare
2010-01-31,PNB,0.79055,1.0,historic_data_figshare
2010-01-31,POWERGRID,0.4303,1.0,historic_data_figshare
2010-01-31,RANBAXY,0.46032,1.0,historic_data_figshare
2010-01-31,RCOM,2.32163,1.0,historic_data_figshare
2010-01-31,RELCAPITAL,0.61043,1.0,historic_data_figshare
2010-01-31,RELIANCE,12.23855,1.0,historic_data_figshare
2010-01-31,RELINFRA,0.96067,1.0,historic_data_figshare
2010-01-31,RPOWER,0.35025,1.0,historic_data_figshare
2010-01-31,SAIL,0.83058,1.0,historic_data_figshare
2010-01-31,SBIN,3.51246,1.0,historic_data_figshare
2010-01-31,SIEMENS,0.64045,1.0,historic_data_figshare
2010-01-31,STER,2.01141,1.0,historic_data_figshare
2010-01-31,SUNPHARMA,0.73051,1.0,historic_data_figshare
2010-01-31,SUZLON,0.37026,1.0,historic_data_figshare
2010-01-31,TATAMOTORS,1.24087,1.0,historic_data_figshare
2010-01-31,TATAPOWER,1.41099,1.0,historic_data_figshare
2010-01-31,TATASTEEL,2.30161,1.0,historic_data_figshare
2010-01-31,TCS,2.45172,1.0,historic_data_figshare
2010-01-31,UNITECH,0.66046,1.0,historic_data_figshare
2010-01-31,WIPRO,1.2809,1.0,historic_data_figshare
2010-02-28,ABB,0.56,1.0,historic_data_figshare
2010-02-28,ACC,0.65,1.0,historic_data_figshare
2010-02-28,AMBUJACEM,0.61,1.0,historic_data_figshare
2010-02-28,AXISBANK,1.94,1.0,historic_data_figshare
2010-02-28,BHARTIARTL,2.39,1.0,historic_data_figshare
2010-02-28,BHEL,2.6,1.0,historic_data_figshare
2010-02-28,BPCL,0.51,1.0,historic_data_figshare
2010-02-28,CAIRN,0.8,1.0,historic_data_figshare
2010-02-28,CIPLA,1.12,1.0,historic_data_figshare
2010-02-28,DLF,0.76,1.0,historic_data_figshare
2010-02-28,GAIL,1.25,1.0,historic_data_figshare
2010-02-28,GRASIM,1.29,1.0,historic_data_figshare
2010-02-28,HCLTECH,0.54,1.0,historic_data_figshare
2010-02-28,HDFC,4.42,1.0,historic_data_figshare
2010-02-28,HDFCBANK,4.14,1.0,historic_data_figshare
2010-02-28,HEROMOTOCO,1.12,1.0,historic_data_figshare
2010-02-28,HINDALCO,1.48,1.0,historic_data_figshare
2010-02-28,HINDUNILVR,1.73,1.0,historic_data_figshare
2010-02-28,ICICIBANK,6.8,1.0,historic_data_figshare
2010-02-28,IDEA,0.68,1.0,historic_data_figshare
2010-02-28,IDFC,1.05,1.0,historic_data_figshare
2010-02-28,INFY,8.77,1.0,historic_data_figshare
2010-02-28,ITC,4.21,1.0,historic_data_figshare
2010-02-28,JINDALSTEL,1.71,1.0,historic_data_figshare
2010-02-28,JPASSOCIAT,1.06,1.0,historic_data_figshare
2010-02-28,LT,6.57,1.0,historic_data_figshare
2010-02-28,M&M,1.43,1.0,historic_data_figshare
2010-02-28,MARUTI,1.35,1.0,historic_data_figshare
2010-02-28,NTPC,1.23,1.0,historic_data_figshare
2010-02-28,ONGC,2.64,1.0,historic_data_figshare
2010-02-28,PNB,0.84,1.0,historic_data_figshare
2010-02-28,POWERGRID,0.43,1.0,historic_data_figshare
2010-02-28,RANBAXY,0.5,1.0,historic_data_figshare
2010-02-28,RCOM,0.74,1.0,historic_data_figshare
2010-02-28,RELCAPITAL,0.63,1.0,historic_data_figshare
2010-02-28,RELIANCE,11.59,1.0,historic_data_figshare
2010-02-28,RELINFRA,0.98,1.0,historic_data_figshare
2010-02-28,RPOWER,0.35,1.0,historic_data_figshare
2010-02-28,SAIL,0.9,1.0,historic_data_figshare
2010-02-28,SBIN,3.56,1.0,historic_data_figshare
2010-02-28,SIEMENS,0.72,1.0,historic_data_figshare
2010-02-28,STER,2.21,1.0,historic_data_figshare
2010-02-28,SUNPHARMA,0.81,1.0,historic_data_figshare
2010-02-28,SUZLON,0.37,1.0,historic_data_figshare
2010-02-28,TATAMOTORS,1.35,1.0,historic_data_figshare
2010-02-28,TATAPOWER,1.39,1.0,historic_data_figshare
2010-02-28,TATASTEEL,2.45,1.0,historic_data_figshare
2010-02-28,TCS,2.68,1.0,historic_data_figshare
2010-02-28,UNITECH,0.68,1.0,historic_data_figshare
2010-02-28,WIPRO,1.41,1.0,historic_data_figshare
2010-04-01,ABB,0.55028,1.0,historic_data_figshare
2010-04-01,ACC,0.63032,1.0,historic_data_figshare
2010-04-01,AMBUJACEM,0.64032,1.0,historic_data_figshare
2010-04-01,AXISBANK,1.90095,1.0,historic_data_figshare
2010-04-01,BHARTIARTL,2.51126,1.0,historic_data_figshare
2010-04-01,BHEL,2.49125,1.0,historic_data_figshare
2010-04-01,BPCL,0.44022,1.0,historic_data_figshare
2010-04-01,CAIRN,0.86043,1.0,historic_data_figshare
2010-04-01,CIPLA,1.14057,1.0,historic_data_figshare
2010-04-01,DLF,0.73037,1.0,historic_data_figshare
2010-04-01,GAIL,1.22061,1.0,historic_data_figshare
2010-04-01,HCLTECH,0.50025,1.0,historic_data_figshare
2010-04-01,HDFC,4.53227,1.0,historic_data_figshare
2010-04-01,HDFCBANK,4.43222,1.0,historic_data_figshare
2010-04-01,HEROMOTOCO,1.16058,1.0,historic_data_figshare
2010-04-01,HINDALCO,1.55078,1.0,historic_data_figshare
2010-04-01,HINDUNILVR,1.65083,1.0,historic_data_figshare
2010-04-01,ICICIBANK,7.0035,1.0,historic_data_figshare
2010-04-01,IDEA,0.68034,1.0,historic_data_figshare
2010-04-01,IDFC,1.0005,1.0,historic_data_figshare
2010-04-01,INFY,8.30415,1.0,historic_data_figshare
2010-04-01,ITC,4.50225,1.0,historic_data_figshare
2010-04-01,JINDALSTEL,1.7909,1.0,historic_data_figshare
2010-04-01,JPASSOCIAT,1.13057,1.0,historic_data_figshare
2010-04-01,KOTAKBANK,0.76038,1.0,historic_data_figshare
2010-04-01,LT,6.46323,1.0,historic_data_figshare
2010-04-01,M&M,1.50075,1.0,historic_data_figshare
2010-04-01,MARUTI,1.24062,1.0,historic_data_figshare
2010-04-01,NTPC,1.1906,1.0,historic_data_figshare
2010-04-01,ONGC,2.44122,1.0,historic_data_figshare
2010-04-01,PNB,0.88044,1.0,historic_data_figshare
2010-04-01,POWERGRID,0.4002,1.0,historic_data_figshare
2010-04-01,RANBAXY,0.47024,1.0,historic_data_figshare
2010-04-01,RCOM,0.75038,1.0,historic_data_figshare
2010-04-01,RELCAPITAL,0.57029,1.0,historic_data_figshare
2010-04-01,RELIANCE,11.97591,1.0,historic_data_figshare
2010-04-01,RELINFRA,0.92046,1.0,historic_data_figshare
2010-04-01,RPOWER,0.36018,1.0,historic_data_figshare
2010-04-01,SAIL,0.97049,1.0,historic_data_figshare
2010-04-01,SBIN,3.53177,1.0,historic_data_figshare
2010-04-01,SIEMENS,0.73037,1.0,historic_data_figshare
2010-04-01,STER,2.26113,1.0,historic_data_figshare
2010-04-01,SUNPHARMA,0.88044,1.0,historic_data_figshare
2010-04-01,SUZLON,0.34017,1.0,historic_data_figshare
2010-04-01,TATAMOTORS,1.36068,1.0,historic_data_figshare
2010-04-01,TATAPOWER,1.48074,1.0,historic_data_figshare
2010-04-01,TATASTEEL,2.54127,1.0,historic_data_figshare
2010-04-01,TCS,2.58129,1.0,historic_data_figshare
2010-04-01,UNITECH,0.65033,1.0,historic_data_figshare
2010-04-01,WIPRO,1.3907,1.0,historic_data_figshare
2010-04-30,ABB,0.52979,1.0,historic_data_figshare
2010-04-30,ACC,0.59976,1.0,historic_data_figshare
2010-04-30,AMBUJACEM,0.64974,1.0,historic_data_figshare
2010-04-30,AXISBANK,2.04918,1.0,historic_data_figshare
2010-04-30,BHARTIARTL,2.37905,1.0,historic_data_figshare
2010-04-30,BHEL,2.57897,1.0,historic_data_figshare
2010-04-30,BPCL,0.43982,1.0,historic_data_figshare
2010-04-30,CAIRN,0.88964,1.0,historic_data_figshare
2010-04-30,CIPLA,1.13954,1.0,historic_data_figshare
2010-04-30,DLF,0.7397,1.0,historic_data_figshare
2010-04-30,GAIL,1.2595,1.0,historic_data_figshare
2010-04-30,HCLTECH,0.54978,1.0,historic_data_figshare
2010-04-30,HDFC,4.66813,1.0,historic_data_figshare
2010-04-30,HDFCBANK,4.55818,1.0,historic_data_figshare
2010-04-30,HEROMOTOCO,1.12955,1.0,historic_data_figshare
2010-04-30,HINDALCO,1.51939,1.0,historic_data_figshare
2010-04-30,HINDUNILVR,1.63934,1.0,historic_data_figshare
2010-04-30,ICICIBANK,6.93723,1.0,historic_data_figshare
2010-04-30,IDEA,0.66973,1.0,historic_data_figshare
2010-04-30,IDFC,1.03958,1.0,historic_data_figshare
2010-04-30,INFY,8.61655,1.0,historic_data_figshare
2010-04-30,ITC,4.52819,1.0,historic_data_figshare
2010-04-30,JINDALSTEL,1.87925,1.0,historic_data_figshare
2010-04-30,JPASSOCIAT,1.10956,1.0,historic_data_figshare
2010-04-30,KOTAKBANK,0.77969,1.0,historic_data_figshare
2010-04-30,LT,6.35746,1.0,historic_data_figshare
2010-04-30,M&M,1.43942,1.0,historic_data_figshare
2010-04-30,MARUTI,1.10956,1.0,historic_data_figshare
2010-04-30,NTPC,1.17953,1.0,historic_data_figshare
2010-04-30,ONGC,2.32907,1.0,historic_data_figshare
2010-04-30,PNB,0.89964,1.0,historic_data_figshare
2010-04-30,POWERGRID,0.40984,1.0,historic_data_figshare
2010-04-30,RANBAXY,0.43982,1.0,historic_data_figshare
2010-04-30,RCOM,0.71971,1.0,historic_data_figshare
2010-04-30,RELCAPITAL,0.54978,1.0,historic_data_figshare
2010-04-30,RELIANCE,11.42543,1.0,historic_data_figshare
2010-04-30,RELINFRA,1.03958,1.0,historic_data_figshare
2010-04-30,RPOWER,0.38984,1.0,historic_data_figshare
2010-04-30,SAIL,0.83966,1.0,historic_data_figshare
2010-04-30,SBIN,3.87845,1.0,historic_data_figshare
2010-04-30,SIEMENS,0.69972,1.0,historic_data_figshare
2010-04-30,STER,2.17913,1.0,historic_data_figshare
2010-04-30,SUNPHARMA,0.76969,1.0,historic_data_figshare
2010-04-30,SUZLON,0.32989,1.0,historic_data_figshare
2010-04-30,TATAMOTORS,1.63934,1.0,historic_data_figshare
2010-04-30,TATAPOWER,1.44942,1.0,historic_data_figshare
2010-04-30,TATASTEEL,2.46901,1.0,historic_data_figshare
2010-04-30,TCS,2.51899,1.0,historic_data_figshare
2010-04-30,UNITECH,0.7497,1.0,historic_data_figshare
2010-04-30,WIPRO,1.30948,1.0,historic_data_figshare
2010-05-31,ABB,0.18996,1.0,historic_data_figshare
2010-05-31,ACC,0.09,1.0,historic_data_figshare
2010-05-31,AMBUJACEM,0.18996,1.0,historic_data_figshare
2010-05-31,AXISBANK,3.30934,1.0,historic_data_figshare
2010-05-31,BHARTIARTL,1.72965,1.0,historic_data_figshare
2010-05-31,BHEL,4.0092,1.0,historic_data_figshare
2010-05-31,BPCL,0.80984,1.0,historic_data_figshare
2010-05-31,CAIRN,1.38972,1.0,historic_data_figshare
2010-05-31,CIPLA,0.34993,1.0,historic_data_figshare
2010-05-31,DLF,0.21996,1.0,historic_data_figshare
2010-05-31,GAIL,2.19956,1.0,historic_data_figshare
2010-05-31,HCLTECH,0.17996,1.0,historic_data_figshare
2010-05-31,HDFC,0.75985,1.0,historic_data_figshare
2010-05-31,HDFCBANK,7.09858,1.0,historic_data_figshare
