"Index Name","Date","Open","High","Low","Close"
"NIFTY MIDSMALL IT & TELECOM","02 Apr 2026","7893.5","8199.15","7825.75","8176.35"
"NIFTY MIDSMALL IT & TELECOM","01 Apr 2026","8017.75","8118","7969.7","8009.10"
"NIFTY MIDSMALL IT & TELECOM","30 Mar 2026","7910.3","7920.55","7760.45","7779.10"
"NIFTY MIDSMALL IT & TELECOM","27 Mar 2026","8030.3","8105.4","7968.6","7984.85"
"NIFTY MIDSMALL IT & TELECOM","25 Mar 2026","8019.95","8103","7984.15","8061.35"
"NIFTY MIDSMALL IT & TELECOM","24 Mar 2026","7950.25","7993","7748.35","7955.35"
"NIFTY MIDSMALL IT & TELECOM","23 Mar 2026","7885.5","7885.5","7753.4","7770.25"
"NIFTY MIDSMALL IT & TELECOM","20 Mar 2026","7948.35","8046.75","7940.75","7964.30"
"NIFTY MIDSMALL IT & TELECOM","19 Mar 2026","7989.55","7999.65","7819.2","7848.15"
"NIFTY MIDSMALL IT & TELECOM","18 Mar 2026","7891.35","8181.5","7890.2","8107.50"
"NIFTY MIDSMALL IT & TELECOM","17 Mar 2026","7913.3","7913.5","7764.4","7858.45"
"NIFTY MIDSMALL IT & TELECOM","16 Mar 2026","7902.15","7965.8","7763.7","7866.90"
"NIFTY MIDSMALL IT & TELECOM","13 Mar 2026","8070.55","8071.15","7856.35","7908.05"
"NIFTY MIDSMALL IT & TELECOM","12 Mar 2026","8108.65","8184.65","7987.75","8099.60"
"NIFTY MIDSMALL IT & TELECOM","11 Mar 2026","8270.3","8352.3","8117.2","8141.65"
"NIFTY MIDSMALL IT & TELECOM","10 Mar 2026","8283.8","8290.45","8172.75","8251.80"
"NIFTY MIDSMALL IT & TELECOM","09 Mar 2026","8127.45","8223.85","8019.45","8196.10"
"NIFTY MIDSMALL IT & TELECOM","06 Mar 2026","8258.35","8395.6","8257.65","8271.40"
"NIFTY MIDSMALL IT & TELECOM","05 Mar 2026","8347.55","8353.95","8186.1","8267.85"
"NIFTY MIDSMALL IT & TELECOM","04 Mar 2026","8225.85","8320.4","8209.25","8274.75"
"NIFTY MIDSMALL IT & TELECOM","02 Mar 2026","8189.35","8503.45","8168.7","8355.65"
"NIFTY MIDSMALL IT & TELECOM","27 Feb 2026","8610.65","8657.65","8476.5","8499.40"
"NIFTY MIDSMALL IT & TELECOM","26 Feb 2026","8565.35","8675.85","8535.4","8561.15"
"NIFTY MIDSMALL IT & TELECOM","25 Feb 2026","8576.4","8697.05","8477.6","8524.25"
"NIFTY MIDSMALL IT & TELECOM","24 Feb 2026","8750.9","8767.9","8444.5","8500.80"
"NIFTY MIDSMALL IT & TELECOM","23 Feb 2026","8988.2","8990.35","8787.15","8838.20"
"NIFTY MIDSMALL IT & TELECOM","20 Feb 2026","8999","9072.8","8916.85","8972.40"
"NIFTY MIDSMALL IT & TELECOM","19 Feb 2026","9275.1","9313.55","9012.25","9047.10"
"NIFTY MIDSMALL IT & TELECOM","18 Feb 2026","9280.15","9281.75","9135.25","9216.95"
"NIFTY MIDSMALL IT & TELECOM","17 Feb 2026","9213.15","9339.2","9179.8","9259.30"
"NIFTY MIDSMALL IT & TELECOM","16 Feb 2026","9106.6","9223.95","9058.55","9209.90"
"NIFTY MIDSMALL IT & TELECOM","13 Feb 2026","9081.85","9242.1","8964.6","9127.35"
"NIFTY MIDSMALL IT & TELECOM","12 Feb 2026","9566.35","9568.05","9290.35","9309.80"
"NIFTY MIDSMALL IT & TELECOM","11 Feb 2026","9745.55","9747.7","9603.3","9647.20"
"NIFTY MIDSMALL IT & TELECOM","10 Feb 2026","9695.6","9764.3","9625.95","9709.50"
"NIFTY MIDSMALL IT & TELECOM","09 Feb 2026","9615.05","9667.35","9597.95","9657.30"
"NIFTY MIDSMALL IT & TELECOM","06 Feb 2026","9649.95","9657.8","9444.1","9545.05"
"NIFTY MIDSMALL IT & TELECOM","05 Feb 2026","9739.1","9751.8","9653","9695.60"
"NIFTY MIDSMALL IT & TELECOM","04 Feb 2026","9856.35","9856.85","9632.85","9782.10"
"NIFTY MIDSMALL IT & TELECOM","03 Feb 2026","10192.95","10243.65","9947.9","10020.60"
"NIFTY MIDSMALL IT & TELECOM","02 Feb 2026","9798","9807.15","9607.2","9783.95"
"NIFTY MIDSMALL IT & TELECOM","01 Feb 2026","9842.25","9912.2","9551.05","9777.30"
"NIFTY MIDSMALL IT & TELECOM","30 Jan 2026","9715.15","9877","9664.75","9836.45"
"NIFTY MIDSMALL IT & TELECOM","29 Jan 2026","9848.35","9869.5","9682.7","9771.65"
"NIFTY MIDSMALL IT & TELECOM","28 Jan 2026","9805.4","9858","9762.7","9830.35"
"NIFTY MIDSMALL IT & TELECOM","27 Jan 2026","9732.3","9815.35","9630.35","9770.50"
"NIFTY MIDSMALL IT & TELECOM","23 Jan 2026","9923.35","9940","9700.65","9725.65"
"NIFTY MIDSMALL IT & TELECOM","22 Jan 2026","9898.95","10020.75","9814.25","9897.10"
"NIFTY MIDSMALL IT & TELECOM","21 Jan 2026","9887.95","9907.85","9584.85","9812.90"
"NIFTY MIDSMALL IT & TELECOM","20 Jan 2026","10155.95","10158.3","9904.65","9926.60"
"NIFTY MIDSMALL IT & TELECOM","19 Jan 2026","10210.8","10211.55","10090.3","10164.75"
"NIFTY MIDSMALL IT & TELECOM","16 Jan 2026","10149.9","10300.4","10149.9","10232.20"
"NIFTY MIDSMALL IT & TELECOM","14 Jan 2026","10194.25","10222.65","10093.3","10124.60"
