"Index Name","Date","Open","High","Low","Close"
"NIFTY MIDSMALL HEALTHCARE","18 Jun 2026","47680.25","48022.85","47522.6","47963.50"
"NIFTY MIDSMALL HEALTHCARE","17 Jun 2026","47581.95","47785.45","47424.45","47568.10"
"NIFTY MIDSMALL HEALTHCARE","16 Jun 2026","47832.75","47953.45","47266.85","47564.50"
"NIFTY MIDSMALL HEALTHCARE","15 Jun 2026","48677.7","48691.85","47680.95","47727.00"
"NIFTY MIDSMALL HEALTHCARE","12 Jun 2026","48469.45","48482.8","48022.15","48244.85"
"NIFTY MIDSMALL HEALTHCARE","11 Jun 2026","47751.85","48303.85","47657.3","47981.75"
"NIFTY MIDSMALL HEALTHCARE","10 Jun 2026","48386.8","48665.8","47767.75","47850.05"
"NIFTY MIDSMALL HEALTHCARE","09 Jun 2026","48118.55","48370.75","47976.35","48285.80"
"NIFTY MIDSMALL HEALTHCARE","08 Jun 2026","47575.15","48426.55","47473.45","47890.00"
"NIFTY MIDSMALL HEALTHCARE","05 Jun 2026","47999.45","48296.35","47760.3","47987.50"
"NIFTY MIDSMALL HEALTHCARE","04 Jun 2026","47378.7","47996.4","47159.9","47772.55"
"NIFTY MIDSMALL HEALTHCARE","03 Jun 2026","47242.6","47536.7","47001.1","47445.15"
"NIFTY MIDSMALL HEALTHCARE","02 Jun 2026","47364.6","47464.7","46767.5","47176.45"
"NIFTY MIDSMALL HEALTHCARE","01 Jun 2026","48166.95","48289.25","47440.85","47557.90"
"NIFTY MIDSMALL HEALTHCARE","29 May 2026","48663.75","48949.15","47531.15","47781.60"
"NIFTY MIDSMALL HEALTHCARE","27 May 2026","48444.2","48586.4","48246.5","48401.45"
"NIFTY MIDSMALL HEALTHCARE","26 May 2026","48458","48620.55","48336.4","48430.70"
"NIFTY MIDSMALL HEALTHCARE","25 May 2026","48498.85","48590.3","48284.4","48454.50"
"NIFTY MIDSMALL HEALTHCARE","22 May 2026","48981.6","48985.35","48089.6","48191.05"
"NIFTY MIDSMALL HEALTHCARE","21 May 2026","49092.05","49130.4","48720.1","48874.65"
"NIFTY MIDSMALL HEALTHCARE","20 May 2026","48519.95","48950.45","48370.75","48765.80"
"NIFTY MIDSMALL HEALTHCARE","19 May 2026","48267","48764.15","48185","48622.60"
"NIFTY MIDSMALL HEALTHCARE","18 May 2026","47950.7","48183.45","47609.35","48102.20"
"NIFTY MIDSMALL HEALTHCARE","15 May 2026","48144.2","48364.8","47674.25","48037.15"
"NIFTY MIDSMALL HEALTHCARE","14 May 2026","47578.5","48033.75","47446.25","47984.15"
"NIFTY MIDSMALL HEALTHCARE","13 May 2026","47238.9","47614.35","47166.45","47241.40"
"NIFTY MIDSMALL HEALTHCARE","12 May 2026","48034.7","48089.25","47166.2","47235.45"
"NIFTY MIDSMALL HEALTHCARE","11 May 2026","47502.65","48234.45","47101.65","48012.40"
"NIFTY MIDSMALL HEALTHCARE","08 May 2026","47454.95","48076.1","47438.95","47641.05"
"NIFTY MIDSMALL HEALTHCARE","07 May 2026","47375.8","47791.55","47345.65","47562.85"
"NIFTY MIDSMALL HEALTHCARE","06 May 2026","46431.55","47392.15","46313.05","47209.55"
"NIFTY MIDSMALL HEALTHCARE","05 May 2026","45950.95","46165.85","45723.65","46077.10"
"NIFTY MIDSMALL HEALTHCARE","04 May 2026","45253.45","46057.15","45198.05","45857.05"
"NIFTY MIDSMALL HEALTHCARE","30 Apr 2026","44857.05","45263.5","44650.35","44973.80"
"NIFTY MIDSMALL HEALTHCARE","29 Apr 2026","45366.4","45543.7","44970.8","45028.25"
"NIFTY MIDSMALL HEALTHCARE","28 Apr 2026","45398.45","45642.5","45108.1","45180.80"
"NIFTY MIDSMALL HEALTHCARE","27 Apr 2026","44722.95","45398.75","44619.15","45334.10"
"NIFTY MIDSMALL HEALTHCARE","24 Apr 2026","45214.15","45336.15","44433.7","44527.50"
"NIFTY MIDSMALL HEALTHCARE","23 Apr 2026","44530.1","45470.5","44371.25","45069.20"
"NIFTY MIDSMALL HEALTHCARE","22 Apr 2026","44348.75","44697.25","44185","44588.60"
"NIFTY MIDSMALL HEALTHCARE","21 Apr 2026","44279.05","44563.4","44223.7","44368.40"
"NIFTY MIDSMALL HEALTHCARE","20 Apr 2026","44385.45","44454.8","43906.95","44208.50"
"NIFTY MIDSMALL HEALTHCARE","17 Apr 2026","43951.15","44388.75","43839.05","44349.35"
"NIFTY MIDSMALL HEALTHCARE","16 Apr 2026","44305.3","44327.3","43624.85","43924.65"
"NIFTY MIDSMALL HEALTHCARE","15 Apr 2026","43769.1","44038.95","43432.95","44000.45"
"NIFTY MIDSMALL HEALTHCARE","13 Apr 2026","42843.1","43372.7","42447.45","43193.85"
"NIFTY MIDSMALL HEALTHCARE","10 Apr 2026","43060.75","43475.05","42971.6","43366.25"
"NIFTY MIDSMALL HEALTHCARE","09 Apr 2026","42727.95","43096.45","42493.65","42889.65"
"NIFTY MIDSMALL HEALTHCARE","08 Apr 2026","43019.35","43029.1","42449.25","42674.10"
"NIFTY MIDSMALL HEALTHCARE","07 Apr 2026","41944.6","42354.1","41582.7","42112.30"
"NIFTY MIDSMALL HEALTHCARE","06 Apr 2026","41727.1","42101.2","41166.25","42051.55"
"NIFTY MIDSMALL HEALTHCARE","02 Apr 2026","41741.6","41824.6","40431.25","41738.00"
"NIFTY MIDSMALL HEALTHCARE","01 Apr 2026","42359.4","42916.6","41825.95","42025.45"
"NIFTY MIDSMALL HEALTHCARE","30 Mar 2026","41862.4","41943.8","41536","41705.75"
"NIFTY MIDSMALL HEALTHCARE","27 Mar 2026","42484","42508.25","42041.1","42217.10"
"NIFTY MIDSMALL HEALTHCARE","25 Mar 2026","41889.8","42664.8","41725","42516.95"
"NIFTY MIDSMALL HEALTHCARE","24 Mar 2026","41587.85","41700.2","40872.2","41593.00"
"NIFTY MIDSMALL HEALTHCARE","23 Mar 2026","41759.75","41766.9","40772.85","40927.30"
"NIFTY MIDSMALL HEALTHCARE","20 Mar 2026","41705.55","42196.95","41620.65","42000.15"
"NIFTY MIDSMALL HEALTHCARE","19 Mar 2026","42068.9","42142.45","41274.7","41396.60"
"NIFTY MIDSMALL HEALTHCARE","18 Mar 2026","42210.65","42694.25","42124.65","42528.65"
"NIFTY MIDSMALL HEALTHCARE","17 Mar 2026","42104.8","42364.25","41903.8","42111.70"
"NIFTY MIDSMALL HEALTHCARE","16 Mar 2026","42495.15","42657.25","41558.45","41929.10"
"NIFTY MIDSMALL HEALTHCARE","13 Mar 2026","43388.4","43544.4","42429","42532.60"
"NIFTY MIDSMALL HEALTHCARE","12 Mar 2026","43689.8","43704.6","43096.75","43531.30"
"NIFTY MIDSMALL HEALTHCARE","11 Mar 2026","43780.6","44169.85","43694.9","43808.25"
"NIFTY MIDSMALL HEALTHCARE","10 Mar 2026","43297.9","43752.35","43269.25","43631.45"
"NIFTY MIDSMALL HEALTHCARE","09 Mar 2026","42620","43031.45","42074.9","42941.10"
"NIFTY MIDSMALL HEALTHCARE","06 Mar 2026","43421.55","43729.6","43226.85","43316.95"
"NIFTY MIDSMALL HEALTHCARE","05 Mar 2026","43020.15","43473","42935.9","43416.05"
"NIFTY MIDSMALL HEALTHCARE","04 Mar 2026","43171","43192.2","42540.4","42857.20"
"NIFTY MIDSMALL HEALTHCARE","02 Mar 2026","42565.8","43686.6","42565.8","43578.25"
"NIFTY MIDSMALL HEALTHCARE","27 Feb 2026","44394.85","44418.3","43887.8","43954.30"
"NIFTY MIDSMALL HEALTHCARE","26 Feb 2026","43988.35","44588.3","43883.55","44356.70"
"NIFTY MIDSMALL HEALTHCARE","25 Feb 2026","43324.35","43946.1","43203.55","43907.45"
"NIFTY MIDSMALL HEALTHCARE","24 Feb 2026","42939.4","43259.7","42734.05","43151.70"
"NIFTY MIDSMALL HEALTHCARE","23 Feb 2026","42758.55","43040.8","42680","43002.65"
"NIFTY MIDSMALL HEALTHCARE","20 Feb 2026","42571.05","42790.45","42364","42563.40"
"NIFTY MIDSMALL HEALTHCARE","19 Feb 2026","43053.25","43131.7","42537.65","42660.90"
"NIFTY MIDSMALL HEALTHCARE","18 Feb 2026","42983.1","43042.45","42672.5","42964.00"
"NIFTY MIDSMALL HEALTHCARE","17 Feb 2026","42739.85","42948.55","42625.1","42896.45"
"NIFTY MIDSMALL HEALTHCARE","16 Feb 2026","42233.75","42776.65","42136.2","42655.70"
"NIFTY MIDSMALL HEALTHCARE","13 Feb 2026","42613.85","42740.85","42161.8","42224.95"
"NIFTY MIDSMALL HEALTHCARE","12 Feb 2026","42928.4","42983.1","42551.7","42841.50"
"NIFTY MIDSMALL HEALTHCARE","11 Feb 2026","42349","42872.85","42249.8","42821.95"
"NIFTY MIDSMALL HEALTHCARE","10 Feb 2026","42499.95","42681.65","42155.3","42239.40"
"NIFTY MIDSMALL HEALTHCARE","09 Feb 2026","41615.55","42397.55","41411.05","42335.95"
"NIFTY MIDSMALL HEALTHCARE","06 Feb 2026","41583.55","41583.55","41048.9","41394.40"
"NIFTY MIDSMALL HEALTHCARE","05 Feb 2026","41886.2","41935.1","41377.4","41656.35"
"NIFTY MIDSMALL HEALTHCARE","04 Feb 2026","42104.4","42115.05","41591.2","41892.50"
"NIFTY MIDSMALL HEALTHCARE","03 Feb 2026","42770.5","42770.5","41973.3","42043.95"
"NIFTY MIDSMALL HEALTHCARE","02 Feb 2026","41139.6","41359.05","40352.9","41185.40"
"NIFTY MIDSMALL HEALTHCARE","01 Feb 2026","41783.9","41962.4","40992.35","41188.35"
"NIFTY MIDSMALL HEALTHCARE","30 Jan 2026","41174.1","41787.45","40942.55","41723.60"
"NIFTY MIDSMALL HEALTHCARE","29 Jan 2026","41519.45","41545.6","41045.05","41225.85"
"NIFTY MIDSMALL HEALTHCARE","28 Jan 2026","41482.1","41542.8","41206.05","41436.50"
"NIFTY MIDSMALL HEALTHCARE","27 Jan 2026","41751.75","41807.95","41046.1","41354.65"
"NIFTY MIDSMALL HEALTHCARE","23 Jan 2026","42279.65","42287.25","41475.75","41559.90"
"NIFTY MIDSMALL HEALTHCARE","22 Jan 2026","41981.65","42401.1","41963","42173.65"
"NIFTY MIDSMALL HEALTHCARE","21 Jan 2026","42012.8","42360.15","41339.15","41714.35"
"NIFTY MIDSMALL HEALTHCARE","20 Jan 2026","42930.95","42951.85","42031.35","42157.05"
"NIFTY MIDSMALL HEALTHCARE","19 Jan 2026","43259.85","43296.9","42915.95","42990.25"
"NIFTY MIDSMALL HEALTHCARE","16 Jan 2026","43905.3","43944.45","43350.15","43420.90"
"NIFTY MIDSMALL HEALTHCARE","14 Jan 2026","43615.55","43998.65","43496","43877.30"
"NIFTY MIDSMALL HEALTHCARE","13 Jan 2026","43684.5","43845.4","43136.65","43618.80"
"NIFTY MIDSMALL HEALTHCARE","12 Jan 2026","43888.55","43908.2","42997.6","43557.95"
"NIFTY MIDSMALL HEALTHCARE","09 Jan 2026","44366.65","44446.6","43797.55","43937.45"
"NIFTY MIDSMALL HEALTHCARE","08 Jan 2026","45227.7","45228.8","44333.8","44402.55"
"NIFTY MIDSMALL HEALTHCARE","07 Jan 2026","44730.75","45361.15","44573.25","45154.10"
"NIFTY MIDSMALL HEALTHCARE","06 Jan 2026","44267.95","44694.05","44096","44626.15"
"NIFTY MIDSMALL HEALTHCARE","05 Jan 2026","44332.3","44446.65","44018.05","44127.20"
"NIFTY MIDSMALL HEALTHCARE","02 Jan 2026","43934.3","44278.65","43766.3","44239.15"
"NIFTY MIDSMALL HEALTHCARE","01 Jan 2026","43877.45","43908.3","43521.55","43843.55"
"NIFTY MIDSMALL HEALTHCARE","31 Dec 2025","43381.45","43994.65","43253.9","43866.00"
"NIFTY MIDSMALL HEALTHCARE","30 Dec 2025","43537.75","43546.15","43101.2","43282.35"
"NIFTY MIDSMALL HEALTHCARE","29 Dec 2025","43893.8","43898.65","43463.6","43513.55"
