"Index Name","Date","Open","High","Low","Close"
"NIFTY MIDSMALL FINANCIAL SERVICES","21 May 2026","22315.1","22370","21919.45","21982.70"
"NIFTY MIDSMALL FINANCIAL SERVICES","20 May 2026","21875.05","22169.3","21801.35","22132.60"
"NIFTY MIDSMALL FINANCIAL SERVICES","19 May 2026","21869.1","22168.6","21820.35","22029.00"
"NIFTY MIDSMALL FINANCIAL SERVICES","18 May 2026","21591.05","21804.85","21395.1","21772.60"
"NIFTY MIDSMALL FINANCIAL SERVICES","15 May 2026","22017.35","22027.1","21764.55","21789.70"
"NIFTY MIDSMALL FINANCIAL SERVICES","14 May 2026","21663.4","21993.1","21529.5","21939.20"
"NIFTY MIDSMALL FINANCIAL SERVICES","13 May 2026","21562.55","21773.6","21434.15","21545.30"
"NIFTY MIDSMALL FINANCIAL SERVICES","12 May 2026","22018.5","22135.2","21469.2","21498.00"
"NIFTY MIDSMALL FINANCIAL SERVICES","11 May 2026","22174.45","22259","21947.45","22078.55"
"NIFTY MIDSMALL FINANCIAL SERVICES","08 May 2026","22315.05","22344.45","22144.4","22278.25"
"NIFTY MIDSMALL FINANCIAL SERVICES","07 May 2026","22068.3","22342.95","21961.1","22291.85"
"NIFTY MIDSMALL FINANCIAL SERVICES","06 May 2026","21668.85","21969.3","21661.55","21934.15"
"NIFTY MIDSMALL FINANCIAL SERVICES","05 May 2026","21294.3","21498.9","21189.35","21430.50"
"NIFTY MIDSMALL FINANCIAL SERVICES","04 May 2026","21368.2","21547.05","21196.65","21315.00"
"NIFTY MIDSMALL FINANCIAL SERVICES","30 Apr 2026","21273.9","21304.85","20993.5","21227.40"
"NIFTY MIDSMALL FINANCIAL SERVICES","29 Apr 2026","21387.15","21677.95","21310.8","21390.30"
"NIFTY MIDSMALL FINANCIAL SERVICES","28 Apr 2026","21219.75","21335.05","21177","21250.10"
"NIFTY MIDSMALL FINANCIAL SERVICES","27 Apr 2026","21072.3","21300.6","21036.65","21248.95"
"NIFTY MIDSMALL FINANCIAL SERVICES","24 Apr 2026","21230.65","21284.35","20908.95","21037.70"
"NIFTY MIDSMALL FINANCIAL SERVICES","23 Apr 2026","21169.35","21279.8","21092.3","21184.05"
"NIFTY MIDSMALL FINANCIAL SERVICES","22 Apr 2026","21251.85","21349.25","21189.8","21259.05"
"NIFTY MIDSMALL FINANCIAL SERVICES","21 Apr 2026","21201.4","21339.85","21180.15","21275.25"
"NIFTY MIDSMALL FINANCIAL SERVICES","20 Apr 2026","21294.55","21417.7","21094.4","21148.85"
"NIFTY MIDSMALL FINANCIAL SERVICES","17 Apr 2026","21033.4","21290.2","20910.95","21265.15"
"NIFTY MIDSMALL FINANCIAL SERVICES","16 Apr 2026","20961.45","21022.15","20769.9","20954.20"
"NIFTY MIDSMALL FINANCIAL SERVICES","15 Apr 2026","20693.8","20855.7","20679.45","20773.20"
"NIFTY MIDSMALL FINANCIAL SERVICES","13 Apr 2026","19981.7","20358.1","19843.5","20299.20"
"NIFTY MIDSMALL FINANCIAL SERVICES","10 Apr 2026","20239.1","20442.2","20196","20414.95"
"NIFTY MIDSMALL FINANCIAL SERVICES","09 Apr 2026","20062.75","20291.95","19915.65","20111.00"
"NIFTY MIDSMALL FINANCIAL SERVICES","08 Apr 2026","19714.25","20111.25","19621.25","20073.20"
"NIFTY MIDSMALL FINANCIAL SERVICES","07 Apr 2026","18905.75","19033.3","18694","19000.15"
"NIFTY MIDSMALL FINANCIAL SERVICES","06 Apr 2026","18589.65","19071.5","18352.1","19041.50"
"NIFTY MIDSMALL FINANCIAL SERVICES","02 Apr 2026","18389.9","18610.55","18013.2","18549.90"
"NIFTY MIDSMALL FINANCIAL SERVICES","01 Apr 2026","18606.9","18884.3","18590.85","18665.00"
"NIFTY MIDSMALL FINANCIAL SERVICES","30 Mar 2026","18499.2","18526.15","18026.6","18073.80"
"NIFTY MIDSMALL FINANCIAL SERVICES","27 Mar 2026","19104.2","19122.1","18697.7","18753.75"
"NIFTY MIDSMALL FINANCIAL SERVICES","25 Mar 2026","18993.45","19398.35","18982.7","19260.30"
"NIFTY MIDSMALL FINANCIAL SERVICES","24 Mar 2026","18654.4","18814.2","18357.45","18770.95"
"NIFTY MIDSMALL FINANCIAL SERVICES","23 Mar 2026","18878.7","18880","18157.8","18237.65"
"NIFTY MIDSMALL FINANCIAL SERVICES","20 Mar 2026","19293.6","19473.35","19074.45","19123.30"
"NIFTY MIDSMALL FINANCIAL SERVICES","19 Mar 2026","19424","19522.5","19068.9","19168.30"
"NIFTY MIDSMALL FINANCIAL SERVICES","18 Mar 2026","19470.1","19864.25","19468.75","19796.60"
"NIFTY MIDSMALL FINANCIAL SERVICES","17 Mar 2026","19219.25","19445.95","19082.55","19414.95"
"NIFTY MIDSMALL FINANCIAL SERVICES","16 Mar 2026","18947.4","19242.95","18736.9","19142.45"
"NIFTY MIDSMALL FINANCIAL SERVICES","13 Mar 2026","19327.95","19362.05","18957.95","19014.00"
"NIFTY MIDSMALL FINANCIAL SERVICES","12 Mar 2026","19388.8","19593.9","19188","19417.90"
"NIFTY MIDSMALL FINANCIAL SERVICES","11 Mar 2026","19929.35","20022.55","19525.9","19571.20"
"NIFTY MIDSMALL FINANCIAL SERVICES","10 Mar 2026","19767.95","19953.55","19647.15","19904.45"
"NIFTY MIDSMALL FINANCIAL SERVICES","09 Mar 2026","19405.15","19548.4","19063.3","19513.45"
"NIFTY MIDSMALL FINANCIAL SERVICES","06 Mar 2026","20080.4","20209.1","19844.8","19865.90"
"NIFTY MIDSMALL FINANCIAL SERVICES","05 Mar 2026","20031.7","20203.5","19910.45","20144.75"
"NIFTY MIDSMALL FINANCIAL SERVICES","04 Mar 2026","19986.8","20006.1","19640.85","19842.60"
"NIFTY MIDSMALL FINANCIAL SERVICES","02 Mar 2026","19930.9","20554.3","19916.65","20275.55"
"NIFTY MIDSMALL FINANCIAL SERVICES","27 Feb 2026","20910.95","20912.8","20541.1","20585.05"
"NIFTY MIDSMALL FINANCIAL SERVICES","26 Feb 2026","20906.2","20997.55","20784","20958.20"
