date,fii_net,dii_net,nifty_pcr,source,variant,dii_buy,dii_sell,fii_buy,fii_sell,granularity,fii_idx_fut_long,is_fo_monthly_expiry,fii_net_raw,fii_net_settlement_adj,dii_net_raw,dii_net_settlement_adj,fii_fut_long_short_ratio,fii_idx_fut_short,fii_idx_put_oi,fii_idx_call_oi
2012-05-06,-680.86,794.65,,historic_data_fii_dii,combined,1400.18,605.53,1193.74,1874.6,daily,,False,-680.86,-680.86,794.65,794.65,,,,
2012-05-07,429.22,-203.03,,historic_data_fii_dii,combined,995.17,1198.2,2659.08,2229.86,daily,,False,429.22,429.22,-203.03,-203.03,,,,
2012-05-09,-188.65,-166.28,,historic_data_fii_dii,combined,910.44,1076.72,2135.61,2324.26,daily,,False,-188.65,-188.65,-166.28,-166.28,,,,
2012-05-10,4351.99,-189.1,,historic_data_fii_dii,combined,1439.55,1628.65,6806.29,2454.3,daily,,False,4351.99,4351.99,-189.1,-189.1,,,,
2012-05-11,373.93,-344.42,,historic_data_fii_dii,combined,577.07,921.49,1363.47,989.54,daily,,False,373.93,373.93,-344.42,-344.42,,,,
2012-05-12,878.57,-639.78,,historic_data_fii_dii,combined,1158.06,1797.84,2819.35,1940.78,daily,,False,878.57,878.57,-639.78,-639.78,,,,
2012-05-14,355.1,-145.05,,historic_data_fii_dii,combined,850.14,995.19,2080.58,1725.48,daily,,False,355.1,355.1,-145.05,-145.05,,,,
2012-05-15,-184.28,-82.85,,historic_data_fii_dii,combined,924.29,1007.14,1824.1,2008.38,daily,,False,-184.28,-184.28,-82.85,-82.85,,,,
2012-05-16,-546.85,171.83,,historic_data_fii_dii,combined,1415.78,1243.95,2239.47,2786.32,daily,,False,-546.85,-546.85,171.83,171.83,,,,
2012-05-17,-9.67,254.15,,historic_data_fii_dii,combined,955.33,701.18,2289.29,2298.96,daily,,False,-9.67,-9.67,254.15,254.15,,,,
2012-05-18,-248.93,148.94,,historic_data_fii_dii,combined,1021.59,872.65,1672.69,1921.62,daily,,False,-248.93,-248.93,148.94,148.94,,,,
2012-05-21,-79.59,149.2,,historic_data_fii_dii,combined,662.44,513.24,1334.72,1414.31,daily,,False,-79.59,-79.59,149.2,149.2,,,,
2012-05-22,-283.34,207.6,,historic_data_fii_dii,combined,927.65,720.05,1611.91,1895.25,daily,,False,-283.34,-283.34,207.6,207.6,,,,
2012-05-23,-361.07,168.49,,historic_data_fii_dii,combined,780.79,612.3,1534.16,1895.23,daily,,False,-361.07,-361.07,168.49,168.49,,,,
2012-05-24,-105.73,130.02,,historic_data_fii_dii,combined,732.16,602.14,1633.59,1739.32,daily,,False,-105.73,-105.73,130.02,130.02,,,,
2012-05-25,-623.76,434.65,,historic_data_fii_dii,combined,927.63,492.98,1001.53,1625.29,daily,,False,-623.76,-623.76,434.65,434.65,,,,
2012-05-28,108.88,167.7,,historic_data_fii_dii,combined,664.38,496.68,1233.83,1124.95,daily,,False,108.88,108.88,167.7,167.7,,,,
2012-05-29,90.5,-199.4,,historic_data_fii_dii,combined,727.89,927.29,1539.21,1448.71,daily,,False,90.5,90.5,-199.4,-199.4,,,,
2012-05-30,-10.74,-182.61,,historic_data_fii_dii,combined,558.13,740.74,2192.44,2203.18,daily,,False,-10.74,-10.74,-182.61,-182.61,,,,
2012-05-31,-10.74,130.02,,historic_data_fii_dii,combined,1323.22,1589.6,6379.64,7045.4,daily,,True,-665.76,-10.74,-266.38,130.02,,,,
2012-06-01,10.44,-198.88,,historic_data_fii_dii,combined,618.95,817.83,1852.48,1842.04,daily,,False,10.44,10.44,-198.88,-198.88,,,,
2012-06-02,997.94,-183.12,,historic_data_fii_dii,combined,1378.21,1561.33,3512.46,2514.52,daily,,False,997.94,997.94,-183.12,-183.12,,,,
2012-06-03,-241.22,179.91,,historic_data_fii_dii,combined,1238.12,1058.21,2629.95,2871.17,daily,,False,-241.22,-241.22,179.91,179.91,,,,
2012-06-06,269.21,489.14,,historic_data_fii_dii,combined,1411.75,922.61,3310.26,3041.05,daily,,False,269.21,269.21,489.14,489.14,,,,
2012-06-07,571.77,-223.47,,historic_data_fii_dii,combined,859.8,1083.27,1915.84,1344.07,daily,,False,571.77,571.77,-223.47,-223.47,,,,
2012-06-08,555.73,-4.23,,historic_data_fii_dii,combined,876.85,881.08,1738.14,1182.41,daily,,False,555.73,555.73,-4.23,-4.23,,,,
2012-06-09,166.58,-33.76,,historic_data_fii_dii,combined,887.06,920.82,1845.81,1679.23,daily,,False,166.58,166.58,-33.76,-33.76,,,,
2012-06-12,838.14,-662.74,,historic_data_fii_dii,combined,1029.28,1692.02,2855.57,2017.43,daily,,False,838.14,838.14,-662.74,-662.74,,,,
2012-06-13,217.68,76.87,,historic_data_fii_dii,combined,918.99,842.12,1868.63,1650.95,daily,,False,217.68,217.68,76.87,76.87,,,,
2012-06-14,105.08,-282.83,,historic_data_fii_dii,combined,655.4,938.23,1254.35,1149.27,daily,,False,105.08,105.08,-282.83,-282.83,,,,
2012-06-15,339.0,-120.67,,historic_data_fii_dii,combined,801.7,922.37,2515.79,2176.79,daily,,False,339.0,339.0,-120.67,-120.67,,,,
2012-06-18,412.41,-63.36,,historic_data_fii_dii,combined,895.55,958.91,1698.62,1286.21,daily,,False,412.41,412.41,-63.36,-63.36,,,,
2012-06-19,-93.3,-278.7,,historic_data_fii_dii,combined,725.48,1004.18,1668.25,1761.55,daily,,False,-93.3,-93.3,-278.7,-278.7,,,,
2012-06-21,119.58,43.56,,historic_data_fii_dii,combined,1013.08,969.52,1971.61,1852.03,daily,,False,119.58,119.58,43.56,43.56,,,,
2012-06-22,-174.22,-1.27,,historic_data_fii_dii,combined,884.49,885.76,1310.71,1484.93,daily,,False,-174.22,-174.22,-1.27,-1.27,,,,
2012-06-25,153.1,26.18,,historic_data_fii_dii,combined,773.18,747.0,1404.14,1251.04,daily,,False,153.1,153.1,26.18,26.18,,,,
2012-06-26,13.03,-355.05,,historic_data_fii_dii,combined,625.14,980.19,1471.53,1458.5,daily,,False,13.03,13.03,-355.05,-355.05,,,,
2012-06-27,86.09,-15.07,,historic_data_fii_dii,combined,709.31,724.38,1914.47,1828.38,daily,,False,86.09,86.09,-15.07,-15.07,,,,
2012-06-28,86.09,-1.27,,historic_data_fii_dii,combined,1858.24,1085.87,3805.31,4917.94,daily,,True,-1112.63,86.09,772.37,-1.27,,,,
2012-06-29,3046.76,-250.71,,historic_data_fii_dii,combined,1532.57,1783.28,4747.12,1700.36,daily,,False,3046.76,3046.76,-250.71,-250.71,,,,
2012-07-02,618.84,-854.46,,historic_data_fii_dii,combined,916.16,1770.62,2898.03,2279.19,daily,,False,618.84,618.84,-854.46,-854.46,,,,
2012-07-03,-504.59,-129.91,,historic_data_fii_dii,combined,984.58,1114.49,2240.41,2745.0,daily,,False,-504.59,-504.59,-129.91,-129.91,,,,
2012-07-05,-630.81,273.77,,historic_data_fii_dii,combined,1327.64,1053.87,2162.56,2793.37,daily,,False,-630.81,-630.81,273.77,273.77,,,,
2012-07-06,675.48,-33.74,,historic_data_fii_dii,combined,939.25,972.99,2737.99,2062.51,daily,,False,675.48,675.48,-33.74,-33.74,,,,
2012-07-08,815.95,55.24,,historic_data_fii_dii,combined,1234.5,1179.26,2455.56,1639.61,daily,,False,815.95,815.95,55.24,55.24,,,,
2012-07-09,502.18,218.29,,historic_data_fii_dii,combined,1423.49,1205.2,2634.02,2131.84,daily,,False,502.18,502.18,218.29,218.29,,,,
2012-07-11,728.45,-196.95,,historic_data_fii_dii,combined,1115.36,1312.31,2384.38,1655.93,daily,,False,728.45,728.45,-196.95,-196.95,,,,
2012-07-12,648.05,-798.48,,historic_data_fii_dii,combined,1034.47,1832.95,2854.32,2206.27,daily,,False,648.05,648.05,-798.48,-798.48,,,,
2012-07-13,281.13,-370.41,,historic_data_fii_dii,combined,611.04,981.45,1957.01,1675.88,daily,,False,281.13,281.13,-370.41,-370.41,,,,
2012-07-16,257.17,-40.59,,historic_data_fii_dii,combined,683.29,723.88,1639.72,1382.55,daily,,False,257.17,257.17,-40.59,-40.59,,,,
2012-07-17,474.95,-266.21,,historic_data_fii_dii,combined,777.45,1043.66,2088.27,1613.32,daily,,False,474.95,474.95,-266.21,-266.21,,,,
2012-07-18,276.4,-165.75,,historic_data_fii_dii,combined,821.88,987.63,2259.49,1983.09,daily,,False,276.4,276.4,-165.75,-165.75,,,,
2012-07-19,125.78,-228.84,,historic_data_fii_dii,combined,924.56,1153.4,2021.6,1895.82,daily,,False,125.78,125.78,-228.84,-228.84,,,,
2012-07-20,178.11,-64.4,,historic_data_fii_dii,combined,804.38,868.78,1691.17,1513.06,daily,,False,178.11,178.11,-64.4,-64.4,,,,
2012-07-23,109.17,-353.75,,historic_data_fii_dii,combined,701.25,1055.0,1530.54,1421.37,daily,,False,109.17,109.17,-353.75,-353.75,,,,
2012-07-24,-252.91,39.23,,historic_data_fii_dii,combined,1091.62,1052.39,1547.31,1800.22,daily,,False,-252.91,-252.91,39.23,39.23,,,,
2012-07-25,-372.21,-10.47,,historic_data_fii_dii,combined,1012.3,1022.77,1760.39,2132.6,daily,,False,-372.21,-372.21,-10.47,-10.47,,,,
2012-07-26,109.17,-64.4,,historic_data_fii_dii,combined,1634.25,1211.55,2831.49,4012.19,daily,,True,-1180.7,109.17,422.7,-64.4,,,,
2012-07-27,563.72,-254.44,,historic_data_fii_dii,combined,881.56,1136.0,2812.53,2248.81,daily,,False,563.72,563.72,-254.44,-254.44,,,,
2012-07-30,928.95,-233.72,,historic_data_fii_dii,combined,882.49,1116.21,2446.4,1517.45,daily,,False,928.95,928.95,-233.72,-233.72,,,,
2012-07-31,879.96,-493.48,,historic_data_fii_dii,combined,827.81,1321.29,2940.75,2060.79,daily,,False,879.96,879.96,-493.48,-493.48,,,,
2012-08-02,384.24,-424.46,,historic_data_fii_dii,combined,1512.31,1936.77,4402.73,4018.49,daily,,False,384.24,384.24,-424.46,-424.46,,,,
2012-08-05,-398.98,257.6,,historic_data_fii_dii,combined,1177.65,920.05,1905.58,2304.56,daily,,False,-398.98,-398.98,257.6,257.6,,,,
2012-08-06,202.01,-81.48,,historic_data_fii_dii,combined,716.51,797.99,1779.5,1577.49,daily,,False,202.01,202.01,-81.48,-81.48,,,,
2012-08-08,1114.21,-794.7,,historic_data_fii_dii,combined,928.83,1723.53,2751.6,1637.39,daily,,False,1114.21,1114.21,-794.7,-794.7,,,,
2012-08-10,563.84,-778.61,,historic_data_fii_dii,combined,820.42,1599.03,2979.06,2415.22,daily,,False,563.84,563.84,-778.61,-778.61,,,,
2012-08-11,261.21,84.58,,historic_data_fii_dii,combined,901.63,817.05,2053.35,1792.14,daily,,False,261.21,261.21,84.58,84.58,,,,
2012-08-13,339.76,-176.34,,historic_data_fii_dii,combined,701.28,877.62,2020.01,1680.25,daily,,False,339.76,339.76,-176.34,-176.34,,,,
2012-08-16,95.01,225.3,,historic_data_fii_dii,combined,1259.33,1034.03,2447.9,2352.89,daily,,False,95.01,95.01,225.3,225.3,,,,
2012-08-17,308.22,40.19,,historic_data_fii_dii,combined,1044.55,1004.36,2169.11,1860.89,daily,,False,308.22,308.22,40.19,40.19,,,,
2012-08-21,141.37,-141.64,,historic_data_fii_dii,combined,1022.73,1164.37,2220.91,2079.54,daily,,False,141.37,141.37,-141.64,-141.64,,,,
2012-08-22,96.64,-230.14,,historic_data_fii_dii,combined,809.99,1040.13,1554.76,1458.12,daily,,False,96.64,96.64,-230.14,-230.14,,,,
2012-08-23,311.79,-161.1,,historic_data_fii_dii,combined,929.59,1090.69,2473.72,2161.93,daily,,False,311.79,311.79,-161.1,-161.1,,,,
2012-08-24,226.06,-356.68,,historic_data_fii_dii,combined,806.33,1163.01,2068.49,1842.43,daily,,False,226.06,226.06,-356.68,-356.68,,,,
2012-08-27,200.39,-500.72,,historic_data_fii_dii,combined,520.7,1021.42,1507.35,1306.96,daily,,False,200.39,200.39,-500.72,-500.72,,,,
2012-08-28,93.09,-314.39,,historic_data_fii_dii,combined,965.1,1279.49,2006.02,1912.93,daily,,False,93.09,93.09,-314.39,-314.39,,,,
2012-08-29,143.3,-239.8,,historic_data_fii_dii,combined,850.84,1090.64,2044.28,1900.98,daily,,False,143.3,143.3,-239.8,-239.8,,,,
2012-08-30,200.39,-314.39,,historic_data_fii_dii,combined,1836.46,1508.35,5167.92,2861.82,daily,,True,2306.1,200.39,328.11,-314.39,,,,
2012-08-31,-211.08,-172.54,,historic_data_fii_dii,combined,1114.32,1286.86,3084.38,3295.46,daily,,False,-211.08,-211.08,-172.54,-172.54,,,,
2012-09-01,-36.46,29.26,,historic_data_fii_dii,combined,583.75,554.49,1790.95,1827.41,daily,,False,-36.46,-36.46,29.26,29.26,,,,
2012-09-02,1200.66,-1037.58,,historic_data_fii_dii,combined,964.39,2001.97,3985.22,2784.56,daily,,False,1200.66,1200.66,-1037.58,-1037.58,,,,
2012-09-03,1284.65,-12.9,,historic_data_fii_dii,combined,1106.66,1119.56,4039.93,2755.28,daily,,False,1284.65,1284.65,-12.9,-12.9,,,,
2012-09-04,-269.43,-105.82,,historic_data_fii_dii,combined,586.69,692.51,1075.5,1344.93,daily,,False,-269.43,-269.43,-105.82,-105.82,,,,
2012-09-05,-376.34,162.37,,historic_data_fii_dii,combined,1222.15,1059.78,2202.18,2578.52,daily,,False,-376.34,-376.34,162.37,162.37,,,,
2012-09-07,252.98,-287.65,,historic_data_fii_dii,combined,627.55,915.2,1598.62,1345.64,daily,,False,252.98,252.98,-287.65,-287.65,,,,
2012-09-08,337.14,-754.4,,historic_data_fii_dii,combined,989.78,1744.18,2272.94,1935.8,daily,,False,337.14,337.14,-754.4,-754.4,,,,
2012-09-10,613.98,-430.6,,historic_data_fii_dii,combined,697.69,1128.29,2327.01,1713.03,daily,,False,613.98,613.98,-430.6,-430.6,,,,
2012-09-13,361.48,-156.05,,historic_data_fii_dii,combined,851.95,1008.0,2001.61,1640.13,daily,,False,361.48,361.48,-156.05,-156.05,,,,
2012-09-14,2833.72,-688.0,,historic_data_fii_dii,combined,1818.41,2506.41,5355.25,2521.53,daily,,False,2833.72,2833.72,-688.0,-688.0,,,,
2012-09-17,2252.17,-837.72,,historic_data_fii_dii,combined,2248.96,3086.68,5889.33,3637.16,daily,,False,2252.17,2252.17,-837.72,-837.72,,,,
2012-09-18,1049.17,-670.72,,historic_data_fii_dii,combined,1506.03,2176.75,3764.11,2714.94,daily,,False,1049.17,1049.17,-670.72,-670.72,,,,
2012-09-20,-73.67,-331.11,,historic_data_fii_dii,combined,1136.67,1467.78,3187.08,3260.75,daily,,False,-73.67,-73.67,-331.11,-331.11,,,,
2012-09-21,2327.82,-1127.28,,historic_data_fii_dii,combined,1758.29,2885.57,6806.02,4478.2,daily,,False,2327.82,2327.82,-1127.28,-1127.28,,,,
2012-09-24,1595.72,-1156.45,,historic_data_fii_dii,combined,1366.46,2522.91,4500.86,2905.14,daily,,False,1595.72,1595.72,-1156.45,-1156.45,,,,
2012-09-25,5845.58,-1374.11,,historic_data_fii_dii,combined,1058.36,2432.47,8586.0,2740.42,daily,,False,5845.58,5845.58,-1374.11,-1374.11,,,,
2012-09-26,688.49,-695.9,,historic_data_fii_dii,combined,1315.8,2011.7,3601.0,2912.51,daily,,False,688.49,688.49,-695.9,-695.9,,,,
2012-09-27,1595.72,-1127.28,,historic_data_fii_dii,combined,1496.19,1944.06,5509.53,5109.79,daily,,True,399.74,1595.72,-447.87,-1127.28,,,,
2012-09-28,1230.35,-679.06,,historic_data_fii_dii,combined,1412.26,2091.32,3987.75,2757.4,daily,,False,1230.35,1230.35,-679.06,-679.06,,,,
2012-10-01,324.32,-115.11,,historic_data_fii_dii,combined,1122.85,1237.96,2782.51,2458.19,daily,,False,324.32,324.32,-115.11,-115.11,,,,
2012-10-02,196.12,-49.3,,historic_data_fii_dii,combined,1335.59,1384.89,2672.61,2476.49,daily,,False,196.12,196.12,-49.3,-49.3,,,,
2012-10-04,-328.67,-190.18,,historic_data_fii_dii,combined,790.4,980.58,1864.42,2193.09,daily,,False,-328.67,-328.67,-190.18,-190.18,,,,
2012-10-05,317.42,-143.53,,historic_data_fii_dii,combined,1046.05,1189.58,1916.25,1598.83,daily,,False,317.42,317.42,-143.53,-143.53,,,,
2012-10-07,606.54,-488.33,,historic_data_fii_dii,combined,830.16,1318.49,2170.26,1563.72,daily,,False,606.54,606.54,-488.33,-488.33,,,,
2012-10-08,83.16,-536.69,,historic_data_fii_dii,combined,786.3,1322.99,2373.23,2290.07,daily,,False,83.16,83.16,-536.69,-536.69,,,,
2012-10-09,692.73,-318.32,,historic_data_fii_dii,combined,665.1,983.42,2033.66,1340.93,daily,,False,692.73,692.73,-318.32,-318.32,,,,
2012-10-10,407.6,-396.36,,historic_data_fii_dii,combined,733.42,1129.78,2079.28,1671.68,daily,,False,407.6,407.6,-396.36,-396.36,,,,
2012-10-12,698.23,-586.58,,historic_data_fii_dii,combined,678.91,1265.49,2561.71,1863.48,daily,,False,698.23,698.23,-586.58,-586.58,,,,
2012-10-15,20.16,-85.52,,historic_data_fii_dii,combined,657.04,742.56,1273.02,1252.86,daily,,False,20.16,20.16,-85.52,-85.52,,,,
2012-10-16,-204.19,595.39,,historic_data_fii_dii,combined,1342.58,747.19,1993.26,2197.45,daily,,False,-204.19,-204.19,595.39,595.39,,,,
2012-10-17,35.54,-248.4,,historic_data_fii_dii,combined,893.12,1141.52,2176.6,2141.06,daily,,False,35.54,35.54,-248.4,-248.4,,,,
2012-10-18,-68.87,-184.56,,historic_data_fii_dii,combined,1208.96,1393.52,2336.35,2405.22,daily,,False,-68.87,-68.87,-184.56,-184.56,,,,
2012-10-22,241.68,-137.89,,historic_data_fii_dii,combined,741.38,879.27,1882.71,1641.03,daily,,False,241.68,241.68,-137.89,-137.89,,,,
2012-10-23,252.4,-298.89,,historic_data_fii_dii,combined,658.04,956.93,2211.1,1958.7,daily,,False,252.4,252.4,-298.89,-298.89,,,,
2012-10-25,35.54,-184.56,,historic_data_fii_dii,combined,1061.26,1026.53,4724.36,5275.7,daily,,True,-551.34,35.54,34.73,-184.56,,,,
2012-10-26,-198.84,-89.93,,historic_data_fii_dii,combined,854.24,944.17,1612.59,1811.43,daily,,False,-198.84,-198.84,-89.93,-89.93,,,,
2012-10-29,-76.57,-9.75,,historic_data_fii_dii,combined,839.42,849.17,1563.31,1639.88,daily,,False,-76.57,-76.57,-9.75,-9.75,,,,
2012-10-30,-191.53,-31.84,,historic_data_fii_dii,combined,1265.79,1297.63,1448.83,1640.36,daily,,False,-191.53,-191.53,-31.84,-31.84,,,,
2012-10-31,248.48,-97.85,,historic_data_fii_dii,combined,1038.05,1135.9,2194.02,1945.54,daily,,False,248.48,248.48,-97.85,-97.85,,,,
2012-11-01,431.31,-182.18,,historic_data_fii_dii,combined,967.78,1149.96,2631.16,2199.85,daily,,False,431.31,431.31,-182.18,-182.18,,,,
2012-11-04,-445.77,-82.24,,historic_data_fii_dii,combined,943.15,1025.39,1890.35,2336.12,daily,,False,-445.77,-445.77,-82.24,-82.24,,,,
2012-11-05,158.56,-243.29,,historic_data_fii_dii,combined,813.02,1056.31,1525.07,1366.51,daily,,False,158.56,158.56,-243.29,-243.29,,,,
2012-11-06,130.38,-214.66,,historic_data_fii_dii,combined,739.49,954.15,1596.61,1466.23,daily,,False,130.38,130.38,-214.66,-214.66,,,,
2012-11-07,84.42,-356.85,,historic_data_fii_dii,combined,759.44,1116.29,2365.04,2280.62,daily,,False,84.42,84.42,-356.85,-356.85,,,,
2012-11-09,423.59,-365.8,,historic_data_fii_dii,combined,711.27,1077.07,1735.72,1312.13,daily,,False,423.59,423.59,-365.8,-365.8,,,,
2012-11-10,1043.01,-573.32,,historic_data_fii_dii,combined,987.53,1560.85,3429.18,2386.17,daily,,False,1043.01,1043.01,-573.32,-573.32,,,,
2012-11-12,1309.88,-1028.34,,historic_data_fii_dii,combined,860.59,1888.93,3605.68,2295.8,daily,,False,1309.88,1309.88,-1028.34,-1028.34,,,,
2012-11-13,-18.09,19.07,,historic_data_fii_dii,combined,50.48,31.41,120.16,138.25,daily,,False,-18.09,-18.09,19.07,19.07,,,,
2012-11-15,46.45,-381.67,,historic_data_fii_dii,combined,784.95,1166.62,3742.91,3696.46,daily,,False,46.45,46.45,-381.67,-381.67,,,,
2012-11-16,509.71,-374.72,,historic_data_fii_dii,combined,919.18,1293.9,2992.05,2482.34,daily,,False,509.71,509.71,-374.72,-374.72,,,,
2012-11-19,-1.52,-502.6,,historic_data_fii_dii,combined,766.47,1269.07,1738.25,1739.77,daily,,False,-1.52,-1.52,-502.6,-502.6,,,,
2012-11-20,143.38,-11.53,,historic_data_fii_dii,combined,769.65,781.18,2377.81,2234.43,daily,,False,143.38,143.38,-11.53,-11.53,,,,
2012-11-21,182.59,-133.08,,historic_data_fii_dii,combined,756.42,889.5,2070.57,1887.98,daily,,False,182.59,182.59,-133.08,-133.08,,,,
2012-11-22,114.76,-164.0,,historic_data_fii_dii,combined,674.13,838.13,1577.55,1462.79,daily,,False,114.76,114.76,-164.0,-164.0,,,,
2012-11-23,366.37,-184.27,,historic_data_fii_dii,combined,532.64,716.91,1736.16,1369.79,daily,,False,366.37,366.37,-184.27,-184.27,,,,
2012-11-26,163.14,-195.66,,historic_data_fii_dii,combined,600.01,795.67,1546.55,1383.41,daily,,False,163.14,163.14,-195.66,-195.66,,,,
2012-11-29,163.14,-164.0,,historic_data_fii_dii,combined,1332.51,2228.73,7345.23,5765.26,daily,,True,1579.97,163.14,-896.22,-164.0,,,,
2012-11-30,1611.43,-798.63,,historic_data_fii_dii,combined,1455.74,2254.37,8357.27,6745.84,daily,,False,1611.43,1611.43,-798.63,-798.63,,,,
2012-12-01,506.8,-996.91,,historic_data_fii_dii,combined,944.07,1940.98,2538.65,2031.85,daily,,False,506.8,506.8,-996.91,-996.91,,,,
2012-12-03,1298.64,203.32,,historic_data_fii_dii,combined,1121.41,918.09,4375.76,3077.12,daily,,False,1298.64,1298.64,203.32,203.32,,,,
2012-12-04,135.98,237.4,,historic_data_fii_dii,combined,1087.74,850.34,2030.33,1894.35,daily,,False,135.98,135.98,237.4,237.4,,,,
2012-12-06,-56.6,-54.21,,historic_data_fii_dii,combined,868.66,922.87,1423.32,1479.92,daily,,False,-56.6,-56.6,-54.21,-54.21,,,,
2012-12-07,268.54,-537.98,,historic_data_fii_dii,combined,841.76,1379.74,2470.46,2201.92,daily,,False,268.54,268.54,-537.98,-537.98,,,,
2012-12-09,451.19,-55.76,,historic_data_fii_dii,combined,1179.45,1235.21,1912.55,1461.36,daily,,False,451.19,451.19,-55.76,-55.76,,,,
2012-12-10,201.16,188.29,,historic_data_fii_dii,combined,1172.31,984.02,2292.36,2091.2,daily,,False,201.16,201.16,188.29,188.29,,,,
2012-12-11,229.73,-121.32,,historic_data_fii_dii,combined,909.41,1030.73,3922.47,3692.74,daily,,False,229.73,229.73,-121.32,-121.32,,,,
2012-12-12,952.75,-365.07,,historic_data_fii_dii,combined,993.2,1358.27,4380.29,3427.54,daily,,False,952.75,952.75,-365.07,-365.07,,,,
2012-12-13,1256.57,-665.67,,historic_data_fii_dii,combined,890.42,1556.09,3668.94,2412.37,daily,,False,1256.57,1256.57,-665.67,-665.67,,,,
2012-12-14,574.38,-512.43,,historic_data_fii_dii,combined,888.98,1401.41,2666.6,2092.22,daily,,False,574.38,574.38,-512.43,-512.43,,,,
2012-12-17,886.68,-690.33,,historic_data_fii_dii,combined,853.94,1544.27,3551.68,2665.0,daily,,False,886.68,886.68,-690.33,-690.33,,,,
2012-12-18,922.37,-491.12,,historic_data_fii_dii,combined,1165.96,1657.08,3343.85,2421.48,daily,,False,922.37,922.37,-491.12,-491.12,,,,
2012-12-19,1244.96,-369.06,,historic_data_fii_dii,combined,1016.32,1385.38,4483.24,3238.28,daily,,False,1244.96,1244.96,-369.06,-369.06,,,,
2012-12-20,466.75,-444.02,,historic_data_fii_dii,combined,956.37,1400.39,2819.74,2352.99,daily,,False,466.75,466.75,-444.02,-444.02,,,,
2012-12-21,115.35,258.21,,historic_data_fii_dii,combined,1426.05,1167.84,2691.09,2575.74,daily,,False,115.35,115.35,258.21,258.21,,,,
2012-12-24,459.67,-238.26,,historic_data_fii_dii,combined,542.53,780.79,1631.39,1171.72,daily,,False,459.67,459.67,-238.26,-238.26,,,,
2012-12-26,743.79,-300.85,,historic_data_fii_dii,combined,768.47,1069.32,2035.17,1291.38,daily,,False,743.79,743.79,-300.85,-300.85,,,,
2012-12-27,466.75,-300.85,,historic_data_fii_dii,combined,1287.65,1154.88,3731.45,3864.13,daily,,True,-132.68,466.75,132.77,-300.85,,,,
2012-12-28,833.4,-530.35,,historic_data_fii_dii,combined,773.1,1303.45,2685.09,1851.69,daily,,False,833.4,833.4,-530.35,-530.35,,,,
2012-12-31,826.34,-200.97,,historic_data_fii_dii,combined,911.94,1112.91,1578.97,752.63,daily,,False,826.34,826.34,-200.97,-200.97,,,,
2013-01-01,665.05,-406.14,,historic_data_fii_dii,combined,857.63,1263.77,885.51,220.46,daily,,False,665.05,665.05,-406.14,-406.14,,,,
2013-01-02,763.28,-1088.62,,historic_data_fii_dii,combined,772.15,1860.77,3325.94,2562.66,daily,,False,763.28,763.28,-1088.62,-1088.62,,,,
2013-01-03,626.89,-45.85,,historic_data_fii_dii,combined,1251.36,1297.21,3876.99,3250.1,daily,,False,626.89,626.89,-45.85,-45.85,,,,
2013-01-04,313.07,-269.16,,historic_data_fii_dii,combined,467.94,737.1,1854.41,1541.34,daily,,False,313.07,313.07,-269.16,-269.16,,,,
2013-01-07,-1.47,213.6,,historic_data_fii_dii,combined,1196.82,983.22,2272.67,2274.14,daily,,False,-1.47,-1.47,213.6,213.6,,,,
2013-01-08,177.78,-293.62,,historic_data_fii_dii,combined,1263.28,1556.9,3704.13,3526.35,daily,,False,177.78,177.78,-293.62,-293.62,,,,
2013-01-10,-106.96,125.35,,historic_data_fii_dii,combined,944.22,818.87,1728.67,1835.63,daily,,False,-106.96,-106.96,125.35,125.35,,,,
2013-01-11,186.95,-422.7,,historic_data_fii_dii,combined,1002.27,1424.97,2572.92,2385.97,daily,,False,186.95,186.95,-422.7,-422.7,,,,
2013-01-14,611.1,-1210.55,,historic_data_fii_dii,combined,1100.39,2310.94,3363.98,2752.88,daily,,False,611.1,611.1,-1210.55,-1210.55,,,,
2013-01-15,1077.55,-755.84,,historic_data_fii_dii,combined,1339.33,2095.17,3565.73,2488.18,daily,,False,1077.55,1077.55,-755.84,-755.84,,,,
2013-01-16,1029.5,-691.76,,historic_data_fii_dii,combined,1095.85,1787.61,3496.14,2466.64,daily,,False,1029.5,1029.5,-691.76,-691.76,,,,
2013-01-17,564.2,-519.78,,historic_data_fii_dii,combined,1423.52,1943.3,3604.1,3039.9,daily,,False,564.2,564.2,-519.78,-519.78,,,,
2013-01-18,1165.69,-967.61,,historic_data_fii_dii,combined,1664.39,2632.0,4327.82,3162.13,daily,,False,1165.69,1165.69,-967.61,-967.61,,,,
2013-01-21,842.96,-890.17,,historic_data_fii_dii,combined,1014.43,1904.6,3434.62,2591.66,daily,,False,842.96,842.96,-890.17,-890.17,,,,
2013-01-22,1046.4,-855.35,,historic_data_fii_dii,combined,1002.79,1858.14,3514.55,2468.15,daily,,False,1046.4,1046.4,-855.35,-855.35,,,,
2013-01-23,802.62,-852.33,,historic_data_fii_dii,combined,952.28,1804.61,3525.59,2722.97,daily,,False,802.62,802.62,-852.33,-852.33,,,,
2013-01-24,1026.32,-752.26,,historic_data_fii_dii,combined,1198.24,1950.5,4522.58,3496.26,daily,,False,1026.32,1026.32,-752.26,-752.26,,,,
